tree,asite,site,ROW,COL,REP,SET,mum,dad,selection_type,rot,pith_year,pith_age,clb15,ht15,dbh15,heartwood,sapwood,sapwood_heartwood_ratio,cath,cbth,csab,cmyr,clim,cmono,cathprop,csabprop,fibre,cell,lignin,fath,fbth,fsab,fmyr,flim,fmono,fathprop,fsabprop,capi,cthu,fapi,fthu,clb15,plicatic_acid,gamma_thujaplicin,beta_thujaplicin,beta_thujaplicinol,thujic_acid,methyl_thujate,alpha_thujaplicin,plicatic_acid_PAR_CW,gamma_thujaplicin_PAR_CW,beta_thujaplicin_PAR_CW,beta_thujaplicinol_PAR_CW,thujic_acid_PAR_CW,methyl_thujate_PAR_CW,alpha_thujaplicin_PAR_CW,A,B,C,D,E,F,G,H,I,nezukone,thujaplicatin_methyl_ether,beta_dolabrin,thujaplicins,thujaplicins_PAR_CW,lignans_PAR_CW,Fhat3,HT_BLUP
10829,POW,2,24,45,8,5,2,87,VOL,0,2000,17,0,880,116,51.285,12.597,0.245627376,22928,7371,2585.9,1790.2,1588,52948,0.433028632,0.048838483,50.43,17.85,32.78,22459,3661,7394,1315,412,37935,0.592039014,0.19491235,2832,312.1,985.82457,276.39314,0,87.5,402.6,184.8,44.7,2652.8,0,740.7,0.26,15.91,5.98,0.5,11.96,0,28.05,2.16,0.8,0.82,3.48,0.64,8.59,1.9,1.33,6.71,14.43,4.29,0.36,1372.8,50.8,13.16021977,0.340673,-11.47546692
10830,POW,2,24,46,8,5,336,20,HTWD,0,2000,17,0,1030,131,66.334,21.286,0.320891247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28994,5277,3912,1806,479,41733,0.694749958,0.093738768,NA,NA,1181.57857,261.68571,0,0,68.5,65.9,39.1,587,0,93.3,0,4.38,2.53,0.4,2.6,0,3.54,0.69,1.02,0.87,3.02,0.38,1.66,0.44,0.12,3.58,3.45,0.65,0,266.8,10.85,5.7,0.233994,-2.976421463
10831,POW,2,23,48,8,1,340,426,VOL,0,2000,17,0,1150,178,96.74344556,18.59,0.192157721,19914,4625,1995.8,1150.7,429.4,33489,0.594643017,0.059595688,56.54,19.84,36.38,21828,3111,3318,1398,387,31682,0.688971656,0.104728237,967,188.8,911.75566,213.82805,0,0,113,47.6,43.1,884,19.3,113.5,0,5.8,1.93,0.46,3.95,0.08,3.94,1.51,3.5,2.72,27.77,1.6,14.01,2.29,0.12,9.56,13.5,2.81,0.12,317.2,12.25,45.3,0.200942,-0.246571764
10832,POW,2,21,47,8,1,173,402,VOL,0,2000,17,0,1210,180,85.134,20.419,0.23984542,31171,7623,5176.6,2995.6,710.9,49628,0.628093012,0.104308052,55.22,9.53,45.72,19798,3047,4003,1429,355,31310,0.632321942,0.127850527,1658,394.4,784.97457,236.43468,0,0,65.3,28.8,28,2625.6,107.2,147.3,0,3.28,1.27,0.25,11.82,0.46,5.42,1.51,1.97,1.64,12.35,0.79,18.63,1.94,0,6.99,10.65,3.48,0.31,269.4,10.53,32.9,0.207592,10.53373839
10833,POW,2,21,48,8,1,88,421,HTWD,0,2000,17,0,1210,206,96.98366139,10.176,0.10492489,36514,8740,2941.9,2982.5,823.8,61262,0.596030166,0.048021612,54.54,20.67,33.65,30706,3577,6776,2092,537,49203,0.624067638,0.13771518,1690,418.4,1262.99665,343.87374,0,0,72.2,43.9,29.9,870.2,39.1,147.3,0,4.21,1.78,0.3,3.89,0.17,4.38,1.89,0.92,0.49,4.98,0.78,6.61,0.56,0,6.24,12.73,2.28,0.29,293.3,10.96,12.5,0.159985,-31.00483981
10834,POW,2,18,47,8,7,22,402,HTWD,0,2000,17,0,1220,175,89.744,26.191,0.291841237,46795,5610,3480.9,3166.9,1003.5,86223,0.54272062,0.040370899,52.06,21.72,30.19,21049,3792,4183,910,357,31985,0.65808973,0.130780053,2013,310.9,789.61985,192.01221,0,0,211.2,47,43.2,1466.5,0,284.7,0,9.31,1.9,0.46,6.59,0,11.01,2.3,2.17,1.66,7.36,0.58,8.58,1.24,0,7.31,12.62,3.45,0.5,586.1,23.18,18.2,0.376881,23.81415569
10835,POW,2,18,48,8,7,243,392,VOL,0,2000,17,0,980,105,78.517,14.768,0.188086656,35450,9639,7178.8,3233.1,879.2,59961,0.591217625,0.119724488,55.22,11.79,43.49,13714,2764,2797,633,266,21147,0.648508063,0.132264624,1891,503,525.5482,137.78417,0,480.1,48.7,1100.3,38.4,1366,0,472.4,1.75,2.49,33.94,0.37,6.12,0,17.66,2.29,14.44,13.51,65.37,11.87,52.52,9.18,4.44,19.64,16.51,7.4,0,1659.8,54.46,134.0503327,0.386445,-8.408588704
10836,POW,2,16,45,8,8,334,87,VOL,0,2001,16,0,1170,175,89.99098119,19.209,0.213454723,29094,7072,2040,1867.1,1101,57722,0.504036589,0.035341811,56.87,10.2,46.47,16025,1863,4570,1184,311,25521,0.627914267,0.179068218,1801,259.6,724.40773,224.95414,0,0,294.1,91.8,40.5,1264.3,0,561,0,12.19,3.23,0.44,5.67,0,18.95,1.49,0.33,0.61,1.38,0.49,6.27,1.35,0.15,10.29,14.62,4.39,0.58,987.4,35.39,8,0.210862,-18.77050324
10837,POW,2,16,48,8,6,95,430,VOL,0,2000,17,0,1270,160,70.902,13.944,0.19666582,19977,2559,2655.4,1570.5,374.3,32496,0.614752585,0.081714673,53.36,24.75,28.13,9603,2014,3673,686,193,16989,0.565248102,0.216198717,822,226.2,456.63679,141.25472,0,0,367.4,191.3,117,1584.5,17.6,329.9,0,14.58,6.16,1.45,7.13,0.08,12.6,1.63,3.11,1.87,15.89,0.64,19.2,2.17,0.12,10.13,13.32,3.54,0.39,1005.6,35.18,38.2,0.129124,45.05783381
10838,POW,2,14,46,8,8,527,158,VOL,1,NA,NA,0,1370,216,NA,NA,NA,21001,4108,2160.1,1095.3,422.1,33848,0.620450248,0.063817655,50.97,22,28.89,15119,2237,3714,892,267,23112,0.65416234,0.160695742,985,194.3,645.71667,159.88333,0,51.3,0,209.1,15.4,261.2,16.5,13.6,0.11,0,6.77,0.11,1.14,0.07,0.54,0,0.44,0,0.52,0.35,0.59,0.54,0,4.71,4.95,0.97,0.29,238.1,7.71,1.608900154,0.189857,41.11072216
10839,POW,2,13,45,8,8,94,421,VOL,0,2000,17,0,1230,173,83.648,11.38,0.136046289,15570,4061,1936.1,1208.9,395.6,27677,0.562560971,0.069953391,61.81,22.44,38.87,13532,2179,3526,894,243,21298,0.635364823,0.165555451,898,199.6,602.11733,165.18533,0,0,63.6,18.6,57.6,1229.2,0,119.6,0,3.45,0.88,0.64,5.51,0,4.73,1.32,2.38,3.29,20.03,0.93,12.89,1.07,0,8.44,7.85,3.43,0.05,259.4,9.75,35.3,0.159972,35.88286931
10840,POW,2,13,46,8,8,301,430,HTWD,0,2001,16,0,1110,138,55.021,11.513,0.209247378,26844,6124,2561.3,1265.9,535,43523,0.616777336,0.058849344,55.16,20.76,34.27,12268,1809,3563,582,191,19392,0.632632013,0.183735561,1042,191.8,494.17143,138.65714,0,88.3,135,170.9,45.7,2018.4,0,292.9,0.27,6.2,5.55,0.52,9.09,0,10.6,1.44,1.26,1.3,6.34,0.42,7.76,1.38,0.09,8.01,7.72,2.47,0.4,644.5,23.27,15.66723486,0.302681,-21.9022919
10841,POW,2,12,47,8,3,221,243,VOL,1,2000,17,0,1170,163,78.686,23.356,0.296825356,29564,7772,5185.4,2027.4,606.3,49257,0.600198956,0.105272347,60.11,16.11,43.78,17607,1616,5010,960,298,27439,0.641677904,0.182586829,1151,250.1,718.17565,196.16696,0,0,165.3,14.9,64.7,1842.5,30.1,173.9,0,6.71,0.67,0.8,8.31,0.13,6.56,1.54,3.29,2.03,9.9,1.45,25.29,9.95,0.37,24.43,17.78,19.77,0.99,418.8,15.73,38.5,0.190101,4.028544795
10842,POW,2,12,48,8,3,222,368,VOL,1,2000,17,0,1180,175,82.489,25.429,0.308271406,24016,7033,2317,1671,859.3,51861,0.463084013,0.044677118,53.47,21.99,31.36,15937,3388,5337,1190,316,27398,0.581684795,0.194795241,1460,185,760.40212,225.62751,0,0,17.6,12.1,100.9,250.9,0,18.9,0,1.01,0.61,1.09,0.99,0,0.8,0.72,0.39,0.34,0.85,0.18,2.17,1.11,0.21,2.36,1.37,0.54,0.02,149.5,3.53,3.4,0.317795,30.48035677
10843,POW,2,11,45,7,6,214,430,VOL,0,2000,17,0,1430,186,91.054,19.388,0.212928592,30673,10012,5173.8,2244.8,694.5,49058,0.625239512,0.105462921,57,11.51,45.57,11587,2326,4876,842,242,21071,0.54990271,0.231408096,1519,329.2,589.80299,177.51045,0,0,251.6,207.7,50.1,1368,0,337.3,0,10.53,6.7,0.57,6.15,0,12.68,1.39,1.27,0.95,4.41,0.63,11.96,1.36,0,5.45,14.87,3.85,0.36,846.7,30.84,17.7,0.381783,41.69669384
10844,POW,2,10,49,8,3,1,329,VOL,0,2001,16,0,1030,138,55.445,22.156,0.39960321,39062,7465,2785.3,3342.1,848.6,62153,0.628481328,0.044813605,51.56,21.79,29.54,20980,2727,4515,1449,355,32341,0.648712161,0.139606073,1853,415.8,891.13081,246.60973,0,0,221.1,198.9,58.3,1993.2,0,176.8,0,10.08,6.61,0.64,8.96,0,6.16,1.18,0.75,0.8,5.98,1.03,4.59,1.81,0,10.31,8.57,3.72,0.44,655.1,23.93,11.4,0.348142,-38.58592354
10845,POW,2,12,52,8,4,235,404,HTWD,0,2001,16,0,1190,152,73.071,10.317,0.141191444,13774,4604,2254.2,1159.5,335.2,26971,0.510696674,0.083578659,56.01,25.99,29.88,17507,2374,6110,1408,364,30685,0.570539351,0.199120091,717,178.2,875.43665,322.63037,0,0,290.2,473.7,79.9,1437.1,8.5,453.3,0,11.69,14.68,0.97,6.47,0.04,17.79,1.28,3.25,4.77,20.63,1.33,18.87,3.75,0.24,20.66,20.8,13.91,0.29,1297.1,45.42,42.8,0.307534,-33.53331682
10846,POW,2,14,52,9,2,322,158,HTWD,0,2000,17,0,1140,165,74.944,21.181,0.28262436,22981,4371,2441.3,1823.6,503.7,38639,0.594761769,0.063182277,53.51,24.18,29.19,29919,4513,4675,2050,521,46496,0.643474708,0.100546284,1233,272,1211.29926,290.42362,0,0,53.6,146.9,36.9,1075.9,0,516.5,0,3.36,4.84,0.4,4.83,0,11.14,3.95,0.54,0.42,1.21,0.69,4.39,1.96,0.08,5.72,9.88,3.15,0.12,753.9,19.86,6.1,0.463539,16.77091687
10847,POW,2,15,49,8,6,214,404,VOL,0,2000,17,0,1320,184,94.73,21.511,0.227076956,30647,2294,2905,2386.2,530.3,46499,0.659089443,0.062474462,54.57,23.36,30.85,17048,3592,3706,1008,303,26865,0.634580309,0.137949004,1299,302.2,668.93661,177.40109,0,0,22.6,20,22.7,630.4,0,163.3,0,1.29,1,0.21,2.81,0,6.8,0.72,0.23,0,1.65,0.59,4.6,0.7,0,3.32,6.21,2.27,0.16,228.6,9.46,6.5,0.216919,11.52640188
10848,POW,2,18,50,8,7,779,158,VOL,0,2001,16,0,1180,165,104.4010919,14.73,0.141090478,25307,7058,2667.7,2276.5,653.9,44941,0.563116086,0.05936005,54.95,22.49,32.38,19281,3611,2366,747,248,27429,0.702942142,0.086259069,1272,299.6,633.82353,141.17647,0,356.2,237.3,1003.6,25,3296.2,14.2,709,1.31,10.09,30.81,0.24,14.86,0.06,22.85,2.4,4.27,3.06,18.31,0.92,7.49,4.52,0.22,10.8,31.44,5.38,0.35,1974.9,64.34,31.40815424,0.241865,17.82656873
10849,POW,2,20,49,8,7,784,191,VOL,0,2000,17,0,960,109,62.168,8.042,0.129359156,18302,4312,2254.3,1726.6,461.2,33203,0.551215252,0.067894467,53.85,21.4,32.06,16846,3824,3074,1069,283,25931,0.64964714,0.11854537,1029,257.6,649.54942,161.80233,0,0,116.5,275.6,47.5,2289.3,0,338.7,0,6.39,8.95,0.49,10.29,0,11.15,1.42,2.57,2.06,9.26,1.04,5.99,2.99,0.03,13.11,12.17,5.65,0.4,778.3,27.38,17.9,0.1915,2.165019534
10850,POW,2,22,50,8,1,344,421,VOL,0,2000,17,0,1220,164,85.408,14.866,0.174058636,41993,10420,4046.3,3198.3,1050.4,69334,0.605662446,0.058359535,54.74,21.79,32.5,15597,2993,2731,602,234,23122,0.674552374,0.11811262,1723,392.9,515.29308,127.04528,0,0,70.9,48.6,30.9,657.6,0,151.9,0,3.45,1.98,0.3,2.93,0,5.41,1.22,2.01,1.48,13.97,0.56,12.91,1.01,0.1,3.91,6.68,2.35,0.06,302.3,11.2,28.9,0.250083,29.39878281
10851,POW,2,23,50,8,1,10,402,VOL,0,2001,16,0,1040,118,54.129,19.748,0.36483216,36976,5948,6797.4,3455,828.2,61459,0.601636864,0.110600563,55.15,18.8,35.89,21181,3084,4972,1365,376,32810,0.645565376,0.151539165,1887,429.9,896.04837,237.80093,0,0,29.8,46.3,48,726.6,0,63.6,0,1.6,2.18,0.49,3.22,0,2.49,0.84,1.02,0.82,8.95,0.45,15.29,0.62,0,5.96,6.44,5.84,0.42,187.7,7.18,25.2,0.229344,7.1924272
10852,POW,2,25,51,29,6,1,87,VOL,0,NA,NA,0,1210,156,NA,NA,NA,22638,5163,2326.7,1791.9,541.6,38734,0.584447772,0.060068674,58.78,20.19,38.48,15636,2832,2769,1056,270,23452,0.66672352,0.118070953,1175,252.1,617.1,171.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155141,-0.220693182
10853,POW,2,29,49,29,8,531,158,VOL,0,2000,17,0,1160,200,93.483,19.171,0.205074719,26794,5487,2627.1,2157.9,586.9,43668,0.613584318,0.060160758,55.98,22.48,33.31,20027,2543,3837,1203,320,30355,0.659759512,0.126404217,1344,318.9,759.56794,212.20305,0,0,0,124.3,25.6,1021.8,14.6,131.5,0,0,4.21,0.24,4.58,0.06,4.36,0.71,0.27,0,1.44,0.71,2.43,0.7,0,6.82,2.59,1.54,0.52,281.4,9.33,4.1,0.289253,21.75946016
10854,POW,2,30,51,29,4,94,368,VOL,0,2000,17,0,1250,165,73.755,22.415,0.303911599,29675,7942,2577.5,2296.1,1387.7,62421,0.475400907,0.041292193,53.63,12.79,40.96,17333,2894,4523,920,296,27626,0.627416202,0.16372258,2377,242.5,675.59102,179.7503,0,0,106.9,86.6,20.2,1510.9,0,280.5,0,5.81,3.17,0.15,6.78,0,8.4,1.86,0.63,0.5,1.69,0.83,3.12,1.44,0,15.91,6.14,4.06,0.36,494.2,17.89,5.4,0.0691528,37.99778902
10855,POW,2,31,50,29,8,430,392,VOL,0,2000,17,0,1300,191,99.148,17.999,0.181536693,29099,6678,1798.7,2031.7,1044,56703,0.513182724,0.031721426,54.17,3.83,50.36,19140,2503,3948,1321,369,29134,0.656964372,0.135511773,1777,181.6,771.78443,190.78821,0,0,56.4,46.9,21.2,802.5,12.5,250.4,0,3.75,1.9,0.18,3.58,0.06,8.35,1.6,1.19,0.77,2.98,0.61,11.02,1.06,0,4.46,4,1.75,0.25,374.9,14.43,15.2,0.103757,24.08980787
10856,POW,2,31,52,29,4,58,121,VOL,1,NA,NA,0,1040,145,NA,NA,NA,56978,5693,2475.3,2605.7,938.6,98693,0.577325646,0.025080806,54.17,21.11,32.93,26537,3767,4065,864,389,38372,0.69157198,0.10593662,1909,328,880.02973,180.55946,0,171.2,231,284.4,40,2480,0,185.2,0.58,9.86,9.04,0.43,11.17,0,7.17,1.77,1.86,2.22,12.21,1.25,16.28,1.75,0.05,8.54,12.8,5.17,0.47,740.6,26.97,30.98074068,0.0642133,3.129123257
10857,POW,2,32,51,29,4,344,392,VOL,0,2000,17,0,1240,165,50.735,22.464,0.442771262,27139,7228,2811,2133.1,768.7,42420,0.639768977,0.066265912,54.61,23.71,29.73,22383,4502,3441,1609,399,34409,0.650498416,0.100002906,890,219.5,925.74444,244.15238,0,56.2,35.8,27.6,30.1,1419.5,0,116.5,0.13,2.05,1.39,0.31,6.38,0,4.88,1.27,0.59,0.69,4.7,0.7,9.3,2.31,0.05,11.41,7.05,4.8,0.16,210,8.79,14.73327861,0.400698,25.1934368
10858,POW,2,32,52,29,4,301,404,HTWD,0,2001,16,0,1040,133,114.8629307,22.682,0.197470149,28277,6622,2638.8,2143.4,636.3,47896,0.590383331,0.055094371,57.61,21.25,36,20202,4183,3586,1178,328,31040,0.650837629,0.115528351,1485,284.6,809.48131,192.31121,0,100.2,0,34.3,18.9,318.1,0,73.9,0.3,0,1.49,0.15,1.4,0,2.34,0.68,0.73,0.2,1.08,0.8,3.39,0.91,0.09,4.73,4.05,1.52,0.19,127.1,4.17,5.497459791,0.279514,-43.65720207
10859,POW,2,36,49,32,3,1,421,VOL,0,2001,16,0,1150,180,82.841,20.109,0.24274212,17469,3759,1870.2,1297,386.8,29051,0.601321813,0.064376441,55.39,20.19,35.08,20639,3963,2810,1455,372,32083,0.64330019,0.087585326,889,195.7,876.6815,204.76378,0,0,438.9,96.5,44.6,1747.9,0,310.2,0,17.47,3.38,0.49,7.86,0,12.15,2.08,1.71,1.22,5.68,0.54,9.9,2.13,0,9.31,22.8,3.68,0.52,890.2,34.01,17.3,0.059043,7.677785965
10860,POW,2,37,49,32,5,204,402,VOL,0,2000,17,0,970,92,35.81628571,21.535,0.601262794,26436,8291,3212.7,1590.6,537.2,44284,0.596965044,0.072547647,57.31,8.18,48.67,27201,4438,4413,2032,480,42733,0.636533826,0.103269136,1077,198.1,1226.16178,274.63289,0,207.1,281.9,387.6,71.1,2516.5,15.1,703.7,0.71,11.84,12.2,0.83,11.33,0.07,26.58,0.76,2.75,3.59,14.55,2.72,7.21,5.87,0,12.92,10.13,7.63,0.18,1444.3,51.63,25.11342024,0.151705,27.70280103
10861,POW,2,37,50,32,5,22,402,HTWD,0,2000,17,0,1120,152,66.243,23.477,0.354407258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15478,3866,3094,773,254,25321,0.611271277,0.122191067,NA,NA,570.15918,144.82959,0,0,240.6,160.2,26.4,1975.8,0,333.5,0,10.37,5.32,0.24,8.89,0,11.55,2.19,1.91,1.46,3.11,1.16,8.09,4.11,0.21,16.79,10.01,4.75,0.31,760.7,27.79,13.1,0.197589,20.70319811
10862,POW,2,41,49,33,8,779,421,VOL,0,2001,16,0,1110,156,83.617,9.031,0.108004353,22050,5844,2057.3,1831.3,569,37229,0.592280212,0.055260684,56.2,22,34.07,20364,3586,5982,1773,411,35998,0.565698094,0.166175899,1111,256.9,1035.38949,286.34348,0,0,72.7,76.2,26.6,1017.2,17.1,237,0,4.3,2.78,0.25,4.56,0.08,8.94,1.45,1.47,0.54,3.17,1.11,7.76,1.4,0,15.74,15.74,4.16,0.28,412.5,16.55,12.5,0.123115,7.912389683
10863,POW,2,42,49,33,8,430,181,VOL,0,2000,17,0,980,127,69.833,12.446,0.178225194,24988,6450,2742.7,2068.7,619.4,44792,0.557867476,0.061231916,55.35,24.25,30.9,13554,3786,5689,901,287,26521,0.511066702,0.214509257,1342,304.3,679.55918,197.69524,0,0,98.8,87.1,44.4,1835.6,0,224.5,0,6.34,3.42,0.42,8.23,0,8.06,1.9,3.84,1.73,18.75,1.24,14.08,1.3,0.24,7.44,13.91,2.7,0.29,454.8,18.53,36.7,0.315229,9.789003692
10864,POW,2,42,50,33,8,336,430,HTWD,1,NA,NA,0,1090,205,NA,NA,NA,18521,5006,2617.4,1568.3,471,34046,0.543999295,0.076878341,56.71,20.26,36.43,11588,3407,5710,849,273,24053,0.481769426,0.237392425,959,238,647.6495,197.7005,0,2038.8,2444.2,880.4,435.1,3104.3,12.8,317.7,7.89,90.12,27.22,5.58,13.98,0.06,10.37,1.08,24.77,9.07,32.19,7.48,27.44,2.64,1.23,16.97,97.21,3.3,0,4077.4,133.29,92.28993087,0.161507,29.79717059
10865,POW,2,42,52,32,1,779,164,VOL,0,2001,16,0,880,88,28.476,12.277,0.431134991,22007,4830,2530.8,2021.5,584.8,38822,0.566869301,0.065189841,52.65,21.44,31.15,33177,4124,7007,2720,646,53013,0.625827627,0.132175127,1221,307.2,1583.635,389.83045,0,0,91.3,81.7,0,1679.3,0,152.9,0,5.36,3.05,0,7.54,0,5.57,1.14,0.45,0.71,3.68,0.6,8.03,1.56,0.14,4.65,2.22,1.32,0.18,325.9,14.16,12.2,0.300807,-9.156062197
10866,POW,2,43,49,33,8,235,158,HTWD,0,2003,14,0,930,93,32.25,18.905,0.58620155,25765,7299,3331.5,2416.7,656.2,47154,0.546401154,0.070651482,54.12,24.71,29.3,27680,4270,6082,2071,562,45666,0.606140236,0.133184426,1386,327.3,1288.11947,323.73451,0,147.1,330.2,339.2,48.7,1388.2,0,243.6,0.49,13.43,10.7,0.55,6.24,0,9.32,1.28,1.68,1.55,14.41,1.19,9.98,2.31,0.14,8.29,23.01,4.29,0.26,961.7,34.26,26.58637442,0.454678,-29.75892187
10867,POW,2,43,50,33,8,334,329,VOL,0,2000,17,0,1130,210,85.438,26.449,0.309569512,27180,8080,5786,2002.3,575.1,47542,0.571705019,0.121702915,56.47,18.68,37.69,38142,4919,10563,3392,734,64964,0.587125177,0.162597746,1181,293.1,2005.68085,553.49734,0,47.9,56.2,15.6,13,775.9,0,170.2,0.11,2.84,0.69,0.09,3.47,0,6.28,1.77,0.11,0.23,0.84,0.45,0.73,0.62,0,3.33,6.71,1.06,0.21,255,10.11,1.706072551,0.300396,-46.60047605
10868,POW,2,46,49,33,1,10,430,VOL,0,2001,16,0,1300,241,124.52,18.286,0.146851911,32420,4750,2282.9,2557.2,793,61534,0.526863198,0.037099815,57.88,11.83,45.86,17731,3756,4249,1052,310,30041,0.59022669,0.141440032,1515,327,729.85263,192.88158,0,0,77.3,73.1,28.8,1590.6,0,308.2,0,4.67,2.74,0.26,7.14,0,12.52,2.56,0.55,0.46,1.92,1.28,3.05,1.7,0,8.62,10.91,2.67,0.5,487.4,20.69,5.5,0.22976,31.30888687
10869,POW,2,48,52,33,2,340,368,VOL,0,2000,17,0,1080,150,88.973,19.019,0.213761478,27892,6654,3053.8,2469.8,667.1,49296,0.565806556,0.061948231,56.17,22.68,33.21,41306,4900,10914,3541,791,70166,0.588689679,0.155545421,1495,396.2,2113.38333,553.91667,0,33.5,18.1,21.2,31.9,718.3,15.8,81.5,0.05,0.81,0.83,0.34,3.21,0.07,2.67,0.68,0.49,0.34,1.43,0.28,3.65,0.86,0,7.73,3.19,2.73,0.4,152.7,5.05,5.649992625,0.36556,21.66058076
10870,POW,2,49,51,33,5,1,121,VOL,0,2000,17,0,1240,195,96.293,14.962,0.155379934,27711,8585,3322.2,1639.5,555.5,45559,0.608244255,0.072920828,57.53,13.19,44,34116,8187,4323,2462,594,54173,0.629760213,0.0797999,1161,199.2,1503.48221,316.35092,0,0,58.3,33.1,20.6,1172.6,0,147.8,0,2.74,1.36,0.15,5.25,0,5.07,0.92,0.34,0.63,6.04,0.52,5.88,0.71,0.13,5.37,4.63,2.55,0.72,259.8,10.04,12.2,0.204962,15.51279472
10871,POW,2,50,49,33,3,95,164,VOL,0,2001,16,0,1030,145,62.409,11.754,0.18833822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14510,4628,3224,728,255,25261,0.57440323,0.127627568,NA,NA,575.84,136.335,0,0,78.6,108.4,25.2,1265.1,0,162.7,0,4.98,3.88,0.2,5.66,0,5.66,0.95,0.82,0.47,1.55,0.59,4.66,1.47,0,7.82,5.09,2.26,0,374.9,14.72,7,0.145892,8.516297839
10872,POW,2,50,50,33,3,173,20,VOL,0,2001,16,0,970,120,51.561,19.456,0.377339462,34570,6816,2715.1,2601.1,761.7,54345,0.636121078,0.049960438,54.46,20.31,33.83,24177,3686,7886,1782,455,41922,0.576713897,0.188111254,1764,346.9,1267.31571,322.81786,0,0,184.3,98.3,72.6,1995.8,23.4,257.4,0,8.71,3.56,0.83,8.97,0.1,9.79,1.43,1.28,1.53,7.6,1.21,14.42,3.54,0,17.78,9.65,6.16,0.63,612.6,23.52,23.3,0.292726,-15.65159213
10873,POW,2,51,51,33,5,94,329,VOL,0,2000,17,0,1290,180,84.19954054,14.633,0.173789547,26976,5171,5507.1,2390.8,628.5,45703,0.590245717,0.12049756,56.67,23.52,33.01,16904,4152,4478,1223,326,29584,0.571389941,0.151365603,1288,302.1,828.41053,215.28158,0,0,55.2,55.5,25.8,973.5,0,134,0,3.66,2.15,0.24,4.36,0,5.15,1.56,0.41,0.71,3,0.63,9.54,0.97,0,6.64,7.79,2.45,0.06,270.5,11.26,12.9,0.0659821,3.226541311
10874,POW,2,49,53,33,5,221,0,VOL,0,2000,17,0,1070,128,67.996,14.697,0.216145067,37234,4799,2503.7,2789.8,758.3,60024,0.620318539,0.041711649,58.19,18.97,38.66,26765,4039,6374,1886,467,44061,0.607453303,0.144663081,1913,390.6,1286.31061,311.69697,0,135,197.3,205,41.3,2383.7,16.7,303.7,0.41,9.14,6.77,0.42,10.72,0.07,11.54,1.66,1.43,0.96,4.37,0.61,6.46,2.98,0.09,11.2,10.11,3.95,0.4,747.3,28.27,12.70944866,0.178574,11.59386701
10875,POW,2,45,54,33,2,173,421,VOL,0,2001,16,0,820,86,28.822,11.683,0.40535008,32928,5456,2535.5,2101.6,612.2,48805,0.674684971,0.051951644,57.07,19.44,37.85,27722,4446,5569,1927,477,44572,0.621959975,0.124943911,1437,281,1318.45424,303.16653,0,0,302.5,175.6,84.5,1463.5,23.4,317.6,0,12.52,5.77,1.01,6.57,0.1,12.12,1.27,2.75,1.61,8.61,1.49,9.43,2.12,0.11,5.35,8.84,3.52,0.1,880.2,31.52,20.7,0.129568,-16.51141486
10876,POW,2,43,53,32,1,527,0,VOL,0,2000,17,0,1010,124,46.889,21.762,0.464117384,25488,5923,2155.6,2309.3,575.6,43420,0.587010594,0.049645325,55.42,22.45,32.59,19271,4416,3107,993,310,30461,0.632645022,0.101999278,1360,289.4,805.13988,172.96416,0,0,91.6,35.4,39.2,834.5,120.7,109.2,0,4.11,1.39,0.35,3.7,0.52,3.58,0.77,3.1,1.06,8.04,1.43,17.11,0.87,0.2,9.3,10.79,10.11,0.69,275.4,10.12,28.2,0.254935,20.69812719
10877,POW,2,40,55,32,4,94,87,VOL,0,2003,14,0,930,95,40.859,17.876,0.437504589,22950,6560,2091.9,1437.5,1202.6,48331,0.47485051,0.043282779,54.96,13.56,41.43,16356,4938,5187,1308,340,30705,0.532681974,0.168930142,1603,158.4,816.11355,222.89806,0,176.1,73,171.1,27.6,1571.7,0,91.3,0.57,3.76,5.74,0.24,7.05,0,3.44,2.1,2.16,0.89,3.02,0.81,13.58,2.84,0.12,9.24,4.52,2.36,0.28,363,13.46,19.37349198,0.272388,17.75712909
10878,POW,2,39,55,32,4,430,402,VOL,0,2001,16,0,1210,182,89.07,17.12,0.192208375,24856,5057,2735.1,2093.7,626.4,43685,0.568982488,0.062609591,56.5,21.81,34.27,30908,4215,8940,2452,588,52870,0.584603745,0.169094004,1400,332.1,1487.19888,399.33296,0,0,19,0,14.3,412.5,9.5,24.9,0,0.98,0.08,0.1,1.83,0.04,0.94,0.44,1.77,0.94,8.7,0.67,8.32,0.45,0,2.97,4.11,1.67,0.05,58.2,2.15,18.8,0.10285,54.91668578
10879,POW,2,38,55,32,4,58,329,VOL,0,2000,17,0,1140,172,98.458,21.132,0.214629588,26551,6543,2776.2,2138.9,578.5,43852,0.605468394,0.063308401,57.09,21.76,35.49,24491,4773,6675,1208,405,41454,0.59079944,0.161021856,1205,269,1032.60464,280.1596,0,0,151.1,180.2,31.7,1003,0,169,0,7.33,5.98,0.3,4.49,0,5.98,1.27,1.19,0.97,3.63,0.68,11.55,0.79,0,3.65,8.75,2.23,0.35,532,19.94,16.3,0.30452,-30.6738875
